campaign_id,ad_type,date,spend,actions
c1e6018a-f6c0-41b6-8eb9-01e08f821e0a,video,2017-04-14,996,"[{""source2"": 31, ""action"": ""views""}]"
2153b14c-2da9-42fb-bdb9-a494a362f312,video,2017-02-23,637,"[{""source2"": 96, ""action"": ""views""}]"
a6d072b3-a671-407e-b5c3-1d603cd0fb3a,photo,2017-02-20,869,[]
7db12782-f6e7-4808-9c66-8b923093164b,photo,2017-02-10,0,"[{""source2"": 34, ""action"": ""views""}]"
57fe66d5-8a56-4263-9a10-970790391980,video,2017-02-16,610,[]
44358b47-841b-4fe1-873a-5da86f7eba59,photo,2017-02-14,752,"[{""source2"": 13, ""action"": ""views""}, {""source2"": 34, ""action"": ""conversions""}, {""action"": ""conversions"", ""source1"": 49}, {""source2"": 69, ""action"": ""views""}, {""source2"": 35, ""action"": ""conversions""}]"
28c488ab-4d06-4c50-9862-2eb67b476aee,video,2017-04-20,617,"[{""source2"": 70, ""action"": ""conversions""}, {""action"": ""conversions"", ""source1"": 9}, {""source2"": 7, ""action"": ""conversions""}]"
e7cf3be2-18a2-4591-a309-cc117163cdc7,video,2017-04-19,168,"[{""source2"": 83, ""action"": ""conversions""}]"
c53e5750-cc9d-4104-89f4-c76f025847ed,photo,2017-03-14,361,"[{""action"": ""views"", ""source1"": 65}]"
f1103353-92fe-490b-8d5d-af650e0d0de8,video,2017-04-09,261,[]
5f2c09d9-2e9a-49c5-ac77-6d1c3afe4f60,photo,2017-02-19,491,"[{""source2"": 13, ""action"": ""conversions""}, {""source2"": 59, ""action"": ""views""}, {""source2"": 2, ""action"": ""views""}, {""source2"": 17, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 58}]"
e498f84d-0d71-46f8-98b2-58c11b559f0a,photo,2017-04-26,658,"[{""source2"": 19, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 46}, {""action"": ""conversions"", ""source1"": 56}, {""source2"": 53, ""action"": ""views""}]"
77878768-147b-42f6-8771-6649dba39487,photo,2017-02-20,139,"[{""action"": ""conversions"", ""source1"": 93}, {""action"": ""views"", ""source1"": 75}, {""action"": ""views"", ""source1"": 67}, {""source2"": 30, ""action"": ""views""}, {""source2"": 51, ""action"": ""conversions""}]"
b854c1f0-9330-41bc-b0e8-7bfaed9e9a5c,photo,2017-03-08,0,[]
10d3fd83-c630-4029-b5af-ed091795056b,photo,2017-02-12,376,"[{""action"": ""conversions"", ""source1"": 25}, {""action"": ""conversions"", ""source1"": 15}]"
f00606ec-cdb0-4560-8a7f-5b30606c90e4,video,2017-02-21,113,"[{""source2"": 84, ""action"": ""views""}, {""source2"": 59, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 34}, {""source2"": 23, ""action"": ""conversions""}]"
699d8379-f738-4c0f-8e87-8280761f38ed,video,2017-03-25,277,"[{""source2"": 77, ""action"": ""views""}]"
b4d75c4a-9779-46d8-9de0-b8995ce02625,photo,2017-02-14,625,"[{""source2"": 6, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 72}, {""source2"": 40, ""action"": ""conversions""}]"
a7d0111f-e90a-46ba-893d-ef2231ea7368,photo,2017-04-01,817,"[{""source2"": 19, ""action"": ""views""}, {""source2"": 24, ""action"": ""conversions""}, {""source2"": 58, ""action"": ""views""}, {""source2"": 14, ""action"": ""views""}, {""source2"": 70, ""action"": ""views""}]"
6f494f4d-221d-471b-84a6-f8651cfb1cfa,photo,2017-03-06,506,"[{""action"": ""conversions"", ""source1"": 39}, {""action"": ""conversions"", ""source1"": 64}, {""action"": ""conversions"", ""source1"": 70}]"
b5e64760-c5e0-4048-a336-2ca866fdde4a,photo,2017-04-11,950,[]
3cd51fd6-62f4-448c-b5d7-d4e53fce9035,video,2017-03-17,152,"[{""source2"": 77, ""action"": ""conversions""}]"
e7cf3be2-18a2-4591-a309-cc117163cdc7,video,2017-02-19,929,"[{""action"": ""views"", ""source1"": 10}, {""source2"": 37, ""action"": ""views""}]"
2cfbbf0a-ee41-462d-8420-ce82ceb64d88,photo,2017-02-11,0,"[{""action"": ""conversions"", ""source1"": 28}, {""source2"": 48, ""action"": ""conversions""}, {""source2"": 82, ""action"": ""views""}]"
1fde4492-7184-406d-bdca-ad145f2c7632,photo,2017-04-04,500,"[{""source2"": 66, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 89}, {""action"": ""views"", ""source1"": 58}]"
2e36f367-41d8-4a2b-9a29-075df69d24f1,video,2017-05-01,727,"[{""action"": ""views"", ""source1"": 26}, {""action"": ""conversions"", ""source1"": 45}, {""action"": ""views"", ""source1"": 60}, {""source2"": 96, ""action"": ""conversions""}]"
92d98afc-65c9-48b6-9f18-f0940df8e75a,photo,2017-04-22,485,"[{""source2"": 56, ""action"": ""views""}, {""source2"": 8, ""action"": ""conversions""}, {""source2"": 75, ""action"": ""views""}, {""source2"": 77, ""action"": ""conversions""}, {""source2"": 68, ""action"": ""views""}]"
0649c2d7-ba59-4c45-8b06-8585d8844b29,video,2017-02-13,647,"[{""source2"": 12, ""action"": ""views""}, {""action"": ""views"", ""source1"": 51}, {""source2"": 72, ""action"": ""views""}, {""source2"": 39, ""action"": ""conversions""}, {""source2"": 84, ""action"": ""conversions""}]"
cb19a098-067e-478c-beb6-21a781b661e4,video,2017-02-22,63,"[{""source2"": 21, ""action"": ""views""}, {""source2"": 7, ""action"": ""conversions""}]"
65e91bc3-2ade-4ba8-935e-cea7a2bd73a8,photo,2017-03-13,32,"[{""source2"": 64, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 43}, {""action"": ""conversions"", ""source1"": 22}, {""action"": ""conversions"", ""source1"": 93}]"
7d240580-2369-4b24-b468-3a07d98db99b,video,2017-04-27,146,"[{""action"": ""views"", ""source1"": 34}, {""action"": ""views"", ""source1"": 6}, {""source2"": 20, ""action"": ""views""}]"
574ca665-194d-4213-9bd6-461a58ef3e01,photo,2017-03-05,635,[]
d7470684-6e12-47dd-ab8c-55ea2cb0f639,photo,2017-03-18,28,"[{""source2"": 58, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 75}, {""source2"": 48, ""action"": ""views""}, {""source2"": 8, ""action"": ""conversions""}]"
11cb2cca-6d20-4d5d-ade2-b18f9182e541,video,2017-04-20,0,[]
788623f0-4a00-4528-b5c0-36c51de11414,video,2017-03-06,533,[]
005cd0de-8734-4870-97c8-1ecd5c1f7025,video,2017-03-06,633,"[{""action"": ""conversions"", ""source1"": 19}, {""source2"": 1, ""action"": ""views""}, {""source2"": 12, ""action"": ""conversions""}]"
e7fa0926-0f39-4a3b-9a93-acdcce3a0d35,video,2017-05-01,316,"[{""action"": ""conversions"", ""source1"": 39}, {""source2"": 30, ""action"": ""views""}]"
e5628dc5-4adb-4436-8a33-a3b451c079d6,video,2017-03-29,899,"[{""action"": ""views"", ""source1"": 65}]"
a460c77e-87fa-441c-bfdc-f5f8ce6f827c,video,2017-04-21,366,"[{""action"": ""views"", ""source1"": 71}, {""action"": ""conversions"", ""source1"": 82}, {""source2"": 18, ""action"": ""views""}, {""action"": ""conversions"", ""source1"": 2}]"
ff8b87f4-63a6-4f4c-a596-a4ff5fd5b0eb,photo,2017-05-15,191,[]
a3845609-2b3a-4208-9306-e732675ddcf5,video,2017-02-23,458,"[{""action"": ""conversions"", ""source1"": 76}, {""action"": ""conversions"", ""source1"": 68}, {""action"": ""views"", ""source1"": 96}, {""source2"": 8, ""action"": ""views""}]"
45ddadc6-2f3e-4842-8eae-5a012f20ca19,photo,2017-04-06,396,"[{""source2"": 37, ""action"": ""conversions""}, {""source2"": 97, ""action"": ""views""}, {""action"": ""conversions"", ""source1"": 94}, {""source2"": 85, ""action"": ""conversions""}]"
a3d664df-efa7-4c37-a19c-619c84a058a7,photo,2017-02-13,321,"[{""source2"": 63, ""action"": ""views""}, {""source2"": 91, ""action"": ""views""}, {""source2"": 57, ""action"": ""views""}, {""action"": ""views"", ""source1"": 59}]"
e6b9d4af-60ad-4aa8-9235-559fcf399e4c,photo,2017-02-25,0,[]
64c7a147-bb33-429d-9cc3-ff926002ee8f,video,2017-03-15,26,"[{""action"": ""conversions"", ""source1"": 71}, {""action"": ""views"", ""source1"": 39}]"
3fc3bb68-6e90-4c8c-933d-d38aefd26320,video,2017-03-06,738,"[{""source2"": 23, ""action"": ""conversions""}, {""source2"": 94, ""action"": ""conversions""}, {""action"": ""conversions"", ""source1"": 51}, {""action"": ""views"", ""source1"": 72}, {""action"": ""views"", ""source1"": 81}]"
e979f8f6-95c0-4b97-8de5-282613bdb9d5,video,2017-03-31,338,"[{""action"": ""conversions"", ""source1"": 5}, {""source2"": 81, ""action"": ""views""}, {""source2"": 34, ""action"": ""views""}, {""source2"": 80, ""action"": ""views""}]"
f3c4b00b-1d37-437d-b867-e4ba7cc8a0da,video,2017-02-20,814,"[{""source2"": 3, ""action"": ""views""}, {""source2"": 68, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 32}]"
37704121-5e3f-4c6c-8d98-50841cc80800,video,2017-03-02,655,[]
f343b06b-252e-4061-b291-8c4034fa532e,photo,2017-03-25,896,[]
17f0e679-5a7f-49c3-817c-6f1bf86f1e62,video,2017-03-31,130,"[{""action"": ""conversions"", ""source1"": 86}, {""source2"": 37, ""action"": ""conversions""}]"
4a32bcc8-7898-451c-b1d8-86878566e8aa,photo,2017-03-18,181,"[{""action"": ""conversions"", ""source1"": 3}, {""action"": ""views"", ""source1"": 38}, {""action"": ""conversions"", ""source1"": 77}, {""action"": ""conversions"", ""source1"": 68}]"
f0481684-67c2-4162-95f1-9709e10ce33d,video,2017-04-16,671,"[{""source2"": 10, ""action"": ""views""}, {""source2"": 94, ""action"": ""views""}, {""source2"": 31, ""action"": ""conversions""}, {""source2"": 26, ""action"": ""conversions""}]"
b854c1f0-9330-41bc-b0e8-7bfaed9e9a5c,video,2017-02-11,0,[]
6dd78ea5-4df2-4478-8abe-a5ce69e7826d,photo,2017-04-17,86,"[{""source2"": 32, ""action"": ""conversions""}, {""source2"": 16, ""action"": ""views""}]"
bff5c074-7e4d-48bc-abf2-b2c4d17b1254,video,2017-04-05,390,"[{""action"": ""conversions"", ""source1"": 34}, {""action"": ""conversions"", ""source1"": 6}]"
bb4eadf2-c5a0-442d-86f1-d6daaf6c68b7,video,2017-02-15,763,"[{""action"": ""conversions"", ""source1"": 63}, {""source2"": 47, ""action"": ""conversions""}, {""source2"": 20, ""action"": ""conversions""}]"
5f0ae362-0fb0-4d78-b03b-4770448a91cf,photo,2017-02-25,134,"[{""action"": ""conversions"", ""source1"": 80}, {""source2"": 89, ""action"": ""conversions""}, {""action"": ""conversions"", ""source1"": 39}, {""source2"": 49, ""action"": ""conversions""}]"
9239c792-7eb7-4c29-b5aa-2aaab6dcd6ef,photo,2017-04-16,449,"[{""source2"": 38, ""action"": ""conversions""}]"
b54a2447-afb0-4893-b483-0c534bb7914f,photo,2017-02-24,428,"[{""source2"": 94, ""action"": ""views""}]"
8a0c4d5b-b0e5-42d2-b9b1-1559bfd30543,photo,2017-05-12,506,"[{""source2"": 43, ""action"": ""views""}, {""action"": ""views"", ""source1"": 67}]"
f65f10ba-67e5-4ae7-bb34-936d7e5a88d3,photo,2017-03-12,878,[]
20db1c47-a505-44bf-a453-6abd3e368a45,video,2017-04-27,161,"[{""action"": ""views"", ""source1"": 27}, {""action"": ""conversions"", ""source1"": 4}, {""source2"": 84, ""action"": ""views""}]"
32e91080-4b96-44bc-abee-93c1a2262fed,video,2017-04-26,0,"[{""source2"": 58, ""action"": ""views""}, {""source2"": 23, ""action"": ""views""}, {""action"": ""views"", ""source1"": 78}, {""action"": ""conversions"", ""source1"": 48}]"
6ad930fe-e9eb-4709-9288-be3ecd557137,video,2017-05-03,889,"[{""source2"": 41, ""action"": ""views""}]"
2623e30e-754a-4a67-ba4e-7fef48b67efc,video,2017-04-10,201,[]
37d26aab-b9d6-4141-9f7f-3490e5ca88fc,video,2017-04-27,349,"[{""source2"": 49, ""action"": ""conversions""}]"
3c3e17aa-33c9-4fa5-a160-88f57e1ddc57,video,2017-04-10,444,"[{""action"": ""views"", ""source1"": 1}, {""source2"": 9, ""action"": ""conversions""}, {""source2"": 23, ""action"": ""views""}, {""source2"": 88, ""action"": ""views""}]"
d53f2a00-e978-41d5-a83e-e1f55ef99039,video,2017-04-11,63,[]
56dafd9f-e540-4ec4-b513-df6e4c5efa4d,video,2017-03-23,613,"[{""action"": ""views"", ""source1"": 26}, {""source2"": 8, ""action"": ""views""}]"
0108f97b-6137-4d54-a58a-3ebf97699238,video,2017-05-12,32,"[{""action"": ""views"", ""source1"": 15}]"
9fcec5ad-5c2b-4e6d-9b9e-de8f2dd640ea,video,2017-02-20,958,"[{""action"": ""conversions"", ""source1"": 44}, {""source2"": 92, ""action"": ""conversions""}]"
e3bff961-543a-4a9a-a330-3f58bdc958cc,photo,2017-03-06,38,[]
cf6eeb60-f993-4c78-bdd7-70160b56c4b0,video,2017-03-12,0,"[{""source2"": 66, ""action"": ""views""}, {""source2"": 45, ""action"": ""conversions""}, {""action"": ""conversions"", ""source1"": 14}, {""source2"": 63, ""action"": ""views""}]"
c15ea15c-2eb9-43d4-a782-a1d3f49acf78,photo,2017-05-18,312,"[{""action"": ""conversions"", ""source1"": 89}, {""source2"": 86, ""action"": ""conversions""}, {""source2"": 16, ""action"": ""views""}, {""source2"": 24, ""action"": ""views""}, {""source2"": 43, ""action"": ""views""}]"
24cea751-7b45-447d-b4a0-8be5271dc2e6,photo,2017-04-07,380,"[{""action"": ""conversions"", ""source1"": 0}, {""action"": ""views"", ""source1"": 83}, {""action"": ""views"", ""source1"": 47}]"
deae90f9-48b0-46c7-9823-9a3fcad573e2,photo,2017-03-18,793,"[{""action"": ""views"", ""source1"": 11}, {""action"": ""conversions"", ""source1"": 58}, {""source2"": 91, ""action"": ""conversions""}]"
078a384d-f888-487b-a5e5-962a5698ecdc,photo,2017-04-24,971,[]
245a77f5-a4a8-4319-a1f8-5ebdd684fde4,video,2017-05-16,901,"[{""source2"": 12, ""action"": ""views""}, {""action"": ""conversions"", ""source1"": 37}, {""action"": ""views"", ""source1"": 7}]"
eff79e7b-3945-4cd8-8463-38a2bb27cfcb,photo,2017-03-30,515,"[{""action"": ""conversions"", ""source1"": 70}, {""action"": ""conversions"", ""source1"": 72}]"
ff44f03e-452e-42fc-9072-dc6a7d446578,photo,2017-04-21,57,"[{""action"": ""views"", ""source1"": 54}]"
899e8a5f-4d81-4de9-bbb0-0a790855b279,photo,2017-05-05,738,"[{""action"": ""conversions"", ""source1"": 53}, {""action"": ""conversions"", ""source1"": 99}, {""action"": ""views"", ""source1"": 26}]"
15cb10c7-51f8-4cef-9ac0-f98b3033f6d3,photo,2017-03-02,141,"[{""source2"": 92, ""action"": ""conversions""}]"
0cdbd05c-46cd-4a60-9c17-c2c4bd114a63,photo,2017-05-05,0,"[{""action"": ""views"", ""source1"": 0}, {""action"": ""views"", ""source1"": 72}]"
37c2978e-e180-436e-aeaf-f01c03af27b2,video,2017-04-03,354,"[{""action"": ""views"", ""source1"": 12}, {""action"": ""views"", ""source1"": 89}, {""action"": ""views"", ""source1"": 91}]"
925744a0-824b-4956-bc7f-5cafc2ca207f,photo,2017-02-17,195,"[{""source2"": 87, ""action"": ""views""}, {""source2"": 64, ""action"": ""conversions""}, {""source2"": 43, ""action"": ""views""}, {""source2"": 39, ""action"": ""views""}]"
0082b942-9ebf-4c54-a2fa-1f3dabe33f2e,photo,2017-02-17,327,"[{""source2"": 68, ""action"": ""views""}, {""action"": ""conversions"", ""source1"": 22}, {""action"": ""conversions"", ""source1"": 91}]"
7cbd2f56-f0ec-43d8-97c9-a725cec3cfb5,photo,2017-04-17,627,"[{""source2"": 31, ""action"": ""conversions""}, {""source2"": 97, ""action"": ""conversions""}]"
b45490ad-71fc-4cad-b6e0-bcdcad9c11f6,photo,2017-02-16,262,"[{""action"": ""conversions"", ""source1"": 77}, {""action"": ""views"", ""source1"": 60}, {""action"": ""views"", ""source1"": 93}, {""source2"": 30, ""action"": ""views""}]"
1aa74f96-c026-456d-8ad6-9d6b474a055b,video,2017-05-18,564,[]
b117d20e-7f3d-4c70-bd4d-d76dc177ff7f,photo,2017-02-23,201,"[{""action"": ""conversions"", ""source1"": 50}, {""action"": ""views"", ""source1"": 36}]"
41cb416a-2cf4-4b78-b281-6ad1f59b9eb4,video,2017-03-09,958,[]
8b8c453a-bbb5-4b98-9763-16caee1dfe9b,photo,2017-02-16,867,[]
9c605009-2035-46b9-ba5d-1321a28e2da2,video,2017-03-31,0,"[{""action"": ""conversions"", ""source1"": 46}, {""action"": ""views"", ""source1"": 12}, {""action"": ""conversions"", ""source1"": 95}, {""source2"": 24, ""action"": ""views""}, {""source2"": 21, ""action"": ""views""}]"
68a39137-a2dc-4e48-b5d3-c68c20fd5890,video,2017-03-04,119,"[{""source2"": 37, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 49}, {""action"": ""conversions"", ""source1"": 2}]"
2cf78d49-7412-4ba2-b73b-e2bf742b7d5a,photo,2017-02-28,112,"[{""action"": ""conversions"", ""source1"": 57}, {""action"": ""views"", ""source1"": 23}]"
82146499-5180-4e2c-99f0-b1cb9df77b07,photo,2017-05-08,918,"[{""source2"": 36, ""action"": ""views""}, {""source2"": 59, ""action"": ""conversions""}, {""source2"": 6, ""action"": ""conversions""}]"
3cd51fd6-62f4-448c-b5d7-d4e53fce9035,video,2017-02-11,731,[]
8a0c4d5b-b0e5-42d2-b9b1-1559bfd30543,photo,2017-03-10,86,"[{""action"": ""conversions"", ""source1"": 74}, {""action"": ""conversions"", ""source1"": 59}]"
6d84130a-cdd7-44a9-bdd2-abb91e54acc3,photo,2017-03-14,322,"[{""source2"": 11, ""action"": ""conversions""}, {""source2"": 26, ""action"": ""conversions""}, {""source2"": 62, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 18}, {""action"": ""views"", ""source1"": 99}]"
5836642d-c594-418f-85e1-d7700feb59a6,photo,2017-03-17,865,[]
4d4965b0-1db4-4708-ad6c-69e359e73001,photo,2017-03-26,279,[]
928d53b9-9242-4e36-8fd7-58c790d2239c,video,2017-02-16,53,"[{""action"": ""views"", ""source1"": 91}, {""source2"": 42, ""action"": ""conversions""}]"
9c25a7f7-fe06-4cb8-87f1-eaaf1792299d,photo,2017-05-06,0,"[{""source2"": 60, ""action"": ""conversions""}]"
56dafd9f-e540-4ec4-b513-df6e4c5efa4d,photo,2017-05-12,52,"[{""source2"": 21, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 78}, {""source2"": 24, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 76}]"
049419ea-230f-40cc-9590-95f0c4bc7395,video,2017-03-05,854,[]
20c38bd0-8f7c-425a-b05c-2b331ec91f9e,photo,2017-04-23,142,"[{""action"": ""conversions"", ""source1"": 56}, {""source2"": 39, ""action"": ""views""}, {""action"": ""conversions"", ""source1"": 21}]"
0b2a0ad0-2f74-4a71-a5ed-283cadda50c0,photo,2017-02-14,36,"[{""action"": ""conversions"", ""source1"": 68}, {""action"": ""views"", ""source1"": 56}, {""action"": ""conversions"", ""source1"": 25}, {""source2"": 4, ""action"": ""conversions""}, {""source2"": 45, ""action"": ""views""}]"
da4502d6-c197-47ef-80ae-24d2baf14725,photo,2017-05-10,534,"[{""action"": ""conversions"", ""source1"": 93}]"
cf6eeb60-f993-4c78-bdd7-70160b56c4b0,video,2017-03-22,140,[]
1200f902-08d3-4dd3-9471-a69f1169366f,video,2017-05-13,251,"[{""action"": ""conversions"", ""source1"": 32}, {""source2"": 23, ""action"": ""views""}]"
5bf65992-c2d5-4de7-9926-de0538ad6f1d,photo,2017-05-12,654,[]
543be5e7-14a9-40a7-ae32-647bb3b5ac3c,video,2017-03-29,735,"[{""action"": ""conversions"", ""source1"": 24}, {""source2"": 7, ""action"": ""views""}]"
d8324d4a-4afe-430c-9c05-af50d3f632e2,video,2017-03-29,0,"[{""action"": ""conversions"", ""source1"": 23}, {""action"": ""views"", ""source1"": 42}, {""action"": ""views"", ""source1"": 6}]"
4f34d258-6bc1-4734-9d37-60ad033e9025,photo,2017-03-23,93,"[{""source2"": 55, ""action"": ""conversions""}, {""source2"": 24, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 16}, {""source2"": 43, ""action"": ""conversions""}]"
0280e9cf-e84a-416d-8db6-0a97e79b61e8,photo,2017-02-20,17,[]
5e41d44f-6cf3-44d9-90f4-a21f23fbe0ea,video,2017-02-14,100,"[{""source2"": 10, ""action"": ""conversions""}, {""action"": ""conversions"", ""source1"": 74}, {""source2"": 71, ""action"": ""conversions""}, {""source2"": 39, ""action"": ""conversions""}]"
cacabb06-4897-4686-8d92-12fdf8e67c7e,video,2017-05-08,453,"[{""source2"": 58, ""action"": ""views""}, {""source2"": 54, ""action"": ""views""}]"
f2054dcc-b56a-4b90-a89d-2f3e21193479,photo,2017-03-05,145,[]
005cd0de-8734-4870-97c8-1ecd5c1f7025,video,2017-03-31,648,"[{""action"": ""views"", ""source1"": 3}, {""source2"": 41, ""action"": ""conversions""}, {""source2"": 79, ""action"": ""conversions""}, {""source2"": 94, ""action"": ""views""}, {""action"": ""conversions"", ""source1"": 17}]"
9071f94f-52fd-40f7-92b8-b0f8430f9cd2,video,2017-03-18,119,"[{""action"": ""views"", ""source1"": 58}, {""action"": ""conversions"", ""source1"": 16}, {""source2"": 18, ""action"": ""views""}, {""source2"": 22, ""action"": ""views""}, {""source2"": 9, ""action"": ""conversions""}]"
9dd6a52d-1027-4c74-8b16-63ef32699795,video,2017-04-14,150,"[{""action"": ""conversions"", ""source1"": 65}, {""action"": ""views"", ""source1"": 96}, {""source2"": 51, ""action"": ""conversions""}, {""source2"": 97, ""action"": ""conversions""}]"
fdcc6442-2037-4168-a6b3-3c9f81a07853,video,2017-05-03,408,"[{""source2"": 87, ""action"": ""views""}, {""source2"": 58, ""action"": ""views""}, {""action"": ""conversions"", ""source1"": 35}, {""action"": ""conversions"", ""source1"": 68}, {""action"": ""conversions"", ""source1"": 29}]"
73e16910-73e9-4074-9fcb-210bc3314bc2,photo,2017-02-11,0,"[{""source2"": 44, ""action"": ""conversions""}, {""action"": ""conversions"", ""source1"": 71}, {""source2"": 35, ""action"": ""views""}]"
6f427d75-3419-4dd8-8f5e-c2f47cd52011,photo,2017-03-14,823,"[{""source2"": 46, ""action"": ""conversions""}, {""source2"": 27, ""action"": ""views""}, {""action"": ""conversions"", ""source1"": 95}, {""source2"": 79, ""action"": ""views""}]"
9cc145ee-63b4-4d0e-bf5d-e520236c2b15,photo,2017-02-15,63,"[{""source2"": 45, ""action"": ""conversions""}, {""source2"": 30, ""action"": ""views""}, {""source2"": 45, ""action"": ""conversions""}, {""source2"": 41, ""action"": ""conversions""}, {""source2"": 72, ""action"": ""views""}]"
73e16910-73e9-4074-9fcb-210bc3314bc2,photo,2017-02-12,780,"[{""action"": ""views"", ""source1"": 84}, {""source2"": 16, ""action"": ""views""}, {""source2"": 57, ""action"": ""views""}]"
458e6e92-14cd-42ec-a1f3-c46706a435f6,photo,2017-02-21,728,"[{""action"": ""conversions"", ""source1"": 58}, {""source2"": 47, ""action"": ""conversions""}, {""source2"": 78, ""action"": ""views""}, {""action"": ""conversions"", ""source1"": 49}]"
3fd14301-a568-459c-b341-2365f8f45e94,video,2017-05-13,32,"[{""action"": ""views"", ""source1"": 67}]"
d10e5817-fa74-4d73-8b78-5656f74ad0dc,photo,2017-03-27,876,[]
45444e51-d49d-42e9-91ff-14d3f1dc6863,video,2017-02-24,156,"[{""source2"": 82, ""action"": ""conversions""}, {""source2"": 62, ""action"": ""views""}, {""source2"": 67, ""action"": ""conversions""}, {""source2"": 4, ""action"": ""views""}, {""action"": ""conversions"", ""source1"": 78}]"
c5f92e98-6d44-434a-8fef-41cbb189f66c,video,2017-02-28,337,"[{""action"": ""views"", ""source1"": 98}, {""action"": ""conversions"", ""source1"": 69}, {""action"": ""views"", ""source1"": 59}, {""source2"": 57, ""action"": ""views""}]"
77878768-147b-42f6-8771-6649dba39487,photo,2017-03-21,678,"[{""source2"": 10, ""action"": ""views""}, {""source2"": 68, ""action"": ""views""}, {""action"": ""views"", ""source1"": 52}, {""source2"": 12, ""action"": ""views""}]"
cc62aad2-6904-4c09-8ccf-fbcd0d0745c1,video,2017-02-23,0,[]
cf6eeb60-f993-4c78-bdd7-70160b56c4b0,photo,2017-02-16,788,"[{""source2"": 2, ""action"": ""views""}, {""source2"": 37, ""action"": ""conversions""}]"
35bc92e1-e229-4ae7-bd5d-2ccdc0cdc8dd,photo,2017-04-10,730,"[{""source2"": 82, ""action"": ""conversions""}]"
df9aeea2-68e0-41cf-b620-1beb2bb019e9,photo,2017-02-19,438,"[{""action"": ""views"", ""source1"": 28}, {""action"": ""views"", ""source1"": 77}]"
a922c0be-69fa-4c33-a07c-7034da4486c2,video,2017-05-03,937,"[{""source2"": 46, ""action"": ""views""}, {""action"": ""views"", ""source1"": 65}, {""action"": ""views"", ""source1"": 58}, {""action"": ""conversions"", ""source1"": 18}]"
d0163605-89f4-4100-9979-f21f44945d2e,video,2017-04-17,492,"[{""action"": ""views"", ""source1"": 56}]"
4dfd1233-75e1-41e0-8da9-afa095716ba7,photo,2017-03-24,133,"[{""source2"": 55, ""action"": ""views""}, {""source2"": 75, ""action"": ""views""}]"
0a45f4c5-5c91-46dc-aaf1-924f6e846208,photo,2017-03-15,162,"[{""source2"": 75, ""action"": ""views""}, {""action"": ""conversions"", ""source1"": 16}, {""action"": ""views"", ""source1"": 55}, {""source2"": 92, ""action"": ""views""}, {""action"": ""views"", ""source1"": 3}]"
2248223e-4b1d-4cd4-8d71-b32afbc18621,photo,2017-05-07,551,"[{""action"": ""conversions"", ""source1"": 24}, {""source2"": 32, ""action"": ""views""}]"
2ad244bc-693e-45c9-b1fe-0fd6e258c8fd,photo,2017-03-10,148,[]
ea899f88-e436-4315-960a-0c20f82a3fc9,photo,2017-03-05,0,[]
edcc6450-476d-421d-ab0e-a9e6ed417ee3,photo,2017-04-02,227,"[{""action"": ""views"", ""source1"": 2}]"
8a565836-1db9-452e-b7e1-585adeeda508,photo,2017-03-09,374,"[{""source2"": 45, ""action"": ""conversions""}, {""source2"": 4, ""action"": ""views""}, {""action"": ""conversions"", ""source1"": 79}, {""source2"": 16, ""action"": ""views""}]"
82dd9bed-fba8-4e95-b6a1-9f15b084712e,video,2017-04-13,118,"[{""action"": ""views"", ""source1"": 73}, {""action"": ""conversions"", ""source1"": 39}, {""action"": ""views"", ""source1"": 95}, {""action"": ""conversions"", ""source1"": 4}, {""source2"": 79, ""action"": ""conversions""}]"
e3b3cfc4-5d5b-42be-a2cc-6f9c84d6df17,video,2017-03-06,865,"[{""action"": ""conversions"", ""source1"": 92}]"
605a7894-1c3f-49d6-9f55-6499cdb35491,video,2017-02-13,622,"[{""source2"": 42, ""action"": ""conversions""}, {""action"": ""conversions"", ""source1"": 73}]"
01da8381-4ba6-46c8-9394-9f9b67dfa8c8,photo,2017-03-10,365,"[{""source2"": 9, ""action"": ""conversions""}, {""source2"": 18, ""action"": ""views""}]"
cf36ba79-f8d5-4c19-9691-d53a2a429515,photo,2017-02-16,395,"[{""source2"": 95, ""action"": ""conversions""}, {""source2"": 29, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 25}]"
cd2d8c19-1edc-44dd-a713-7f208cdb1109,video,2017-02-27,132,"[{""action"": ""views"", ""source1"": 42}, {""source2"": 54, ""action"": ""conversions""}, {""source2"": 40, ""action"": ""views""}]"
1d199cdc-f61e-41c1-82cb-24f0bc457637,photo,2017-03-16,500,"[{""action"": ""views"", ""source1"": 92}, {""source2"": 84, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 24}]"
